pc_t_s,esp_ts_us,dt_s,encoder_count,theta_counts,theta_rad,theta_dot_rad_s,position_steps,cart_vel_steps_s,command_speed_hz,applied_speed_hz,applied_acc,limit,fault,enabled,soft_limit,start,mode,stop_reason
0.367002,8328001,0.004551,4002,1,0.00078540,-0.01372862,-307,-659.196,-153.248,-488.722,190000,0,0,1,0,1,balance,
0.367196,8332997,0.004996,4001,0,0.00000000,-0.03525014,-309,-400.320,211.501,-488.722,190000,0,0,1,0,1,balance,
0.367382,8338001,0.005004,4001,0,0.00000000,-0.02996262,-311,-399.680,179.776,-488.722,190000,0,0,1,0,1,balance,
0.367583,8342997,0.004996,4001,0,0.00000000,-0.02546822,-314,-600.480,152.809,-488.722,190000,0,0,1,0,1,balance,
0.398184,8348001,0.005004,4001,0,0.00000000,-0.02164799,-316,-399.680,129.888,-488.722,190000,0,0,1,0,1,balance,
0.398302,8353450,0.005449,4001,0,0.00000000,-0.01840079,-319,-550.560,110.405,-488.722,190000,0,0,1,0,1,balance,
0.398498,8358001,0.004551,4000,-1,-0.00078540,-0.04152723,-318,219.732,484.783,152.809,190000,0,0,1,0,1,balance,
0.398678,8362997,0.004996,4000,-1,-0.00078540,-0.03529815,-317,200.160,447.408,152.809,190000,0,0,1,0,1,balance,
0.398871,8368001,0.005004,4000,-1,-0.00078540,-0.03000342,-317,0.000,415.640,152.809,190000,0,0,1,0,1,balance,
0.399066,8372997,0.004996,4000,-1,-0.00078540,-0.02550291,-316,200.160,388.637,152.809,190000,0,0,1,0,1,balance,
0.428690,8378001,0.005004,4000,-1,-0.00078540,-0.02167747,-315,199.840,365.684,152.809,190000,0,0,1,0,1,balance,
0.428810,8384458,0.006457,4001,0,0.00000000,-0.00018058,-314,154.871,1.083,129.888,190000,0,0,1,0,1,balance,
0.428995,8388997,0.004539,4000,-1,-0.00078540,-0.02610849,-313,220.313,392.270,388.637,190000,0,0,1,0,1,balance,
0.429184,8394001,0.005004,4000,-1,-0.00078540,-0.02219222,-311,399.680,368.773,388.637,190000,0,0,1,0,1,balance,
0.429377,8398997,0.004996,4000,-1,-0.00078540,-0.01886338,-309,400.320,348.800,388.637,190000,0,0,1,0,1,balance,
0.429576,8404001,0.005004,4000,-1,-0.00078540,-0.01603388,-307,399.680,331.823,388.637,190000,0,0,1,0,1,balance,
0.459245,8408997,0.004996,4001,0,0.00000000,0.00995202,-305,400.320,-59.712,388.637,190000,0,0,1,0,1,balance,
0.459365,8415449,0.006452,4000,-1,-0.00078540,-0.00980020,-303,309.981,294.421,388.637,190000,0,0,1,0,1,balance,
0.459560,8420001,0.004552,4000,-1,-0.00078540,-0.00833017,-301,439.367,285.600,331.823,190000,0,0,1,0,1,balance,
0.459718,8424997,0.004996,4000,-1,-0.00078540,-0.00708064,-299,400.320,278.103,331.823,190000,0,0,1,0,1,balance,
0.459913,8430001,0.005004,4000,-1,-0.00078540,-0.00601855,-298,199.840,271.731,331.823,190000,0,0,1,0,1,balance,
0.460109,8434997,0.004996,4000,-1,-0.00078540,-0.00511577,-296,400.320,266.314,331.823,190000,0,0,1,0,1,balance,
0.489780,8440001,0.005004,4000,-1,-0.00078540,-0.00434840,-294,399.680,261.710,331.823,190000,0,0,1,0,1,balance,
0.489896,8445449,0.005448,4000,-1,-0.00078540,-0.00369614,-293,183.554,257.796,331.823,190000,0,0,1,0,1,balance,
0.490064,8450001,0.004552,4000,-1,-0.00078540,-0.00314172,-291,439.367,254.470,266.314,190000,0,0,1,0,1,balance,
0.490254,8454997,0.004996,4000,-1,-0.00078540,-0.00267046,-290,200.160,251.642,266.314,190000,0,0,1,0,1,balance,
0.490496,8460001,0.005004,4000,-1,-0.00078540,-0.00226989,-289,199.840,249.239,266.314,190000,0,0,1,0,1,balance,
0.490681,8464997,0.004996,4000,-1,-0.00078540,-0.00192941,-287,400.320,247.196,266.314,190000,0,0,1,0,1,balance,
0.520366,8470001,0.005004,4000,-1,-0.00078540,-0.00164000,-286,199.840,245.459,266.314,190000,0,0,1,0,1,balance,
0.520581,8476458,0.006457,4000,-1,-0.00078540,-0.00139400,-284,309.741,243.983,261.710,190000,0,0,1,0,1,balance,
0.520682,8480997,0.004539,4000,-1,-0.00078540,-0.00118490,-283,220.313,242.729,247.196,190000,0,0,1,0,1,balance,
0.520872,8486001,0.005004,3999,-2,-0.00157080,-0.02455027,-282,199.840,618.541,247.196,190000,0,0,1,0,1,balance,
0.521070,8490997,0.004996,3999,-2,-0.00157080,-0.02086773,-281,200.160,596.445,247.196,190000,0,0,1,0,1,balance,
0.521264,8496001,0.005004,3999,-2,-0.00157080,-0.01773757,-280,199.840,577.664,247.196,190000,0,0,1,0,1,balance,
0.551082,8500997,0.004996,3999,-2,-0.00157080,-0.01507694,-278,400.320,561.701,247.196,190000,0,0,1,0,1,balance,
