pc_t_s,esp_ts_us,dt_s,encoder_count,theta_counts,theta_rad,theta_dot_rad_s,position_steps,cart_vel_steps_s,command_speed_hz,applied_speed_hz,applied_acc,limit,fault,enabled,soft_limit,start,mode,stop_reason
1.059316,10554001,0.010000,4248,247,0.19399335,1.20804998,-1942,3000.000,3000.000,3000.000,190000,0,0,1,0,1,balance,
1.059429,10564998,0.010997,4264,263,0.20655972,1.19824883,-1909,3000.818,3000.000,3000.000,190000,0,0,1,0,1,balance,
1.060141,10574998,0.010000,4278,277,0.21755529,1.18344512,-1879,3000.000,3000.000,3000.000,190000,0,0,1,0,1,balance,
1.089794,10584998,0.010000,4292,291,0.22855087,1.17086196,-1849,3000.000,3000.000,3000.000,190000,0,0,1,0,1,balance,
1.089913,10594998,0.010000,4304,303,0.23797564,1.13660434,-1819,3000.000,3000.000,3000.000,190000,0,0,1,0,1,balance,
1.090595,10605001,0.010003,4315,314,0.24661502,1.09566552,-1789,2999.100,3000.000,3000.000,190000,0,0,1,0,1,balance,
1.120334,10621237,0.016236,4330,329,0.25839600,1.04015690,-1741,2956.393,3000.000,3000.000,190000,0,0,1,0,1,balance,
1.120466,10636001,0.014764,4343,342,0.26860617,0.98786721,-1696,3047.954,3000.000,3000.000,190000,0,0,1,0,1,balance,
1.150770,10646001,0.010000,4352,351,0.27567476,0.94571588,-1666,3000.000,3000.000,3000.000,190000,0,0,1,0,1,balance,
1.150891,10656001,0.010000,4360,359,0.28195794,0.89810628,-1636,3000.000,3000.000,3000.000,190000,0,0,1,0,1,balance,
1.151580,10666001,0.010000,4368,367,0.28824113,0.85763811,-1606,3000.000,3000.000,3000.000,190000,0,0,1,0,1,balance,
1.181327,10676001,0.010000,4375,374,0.29373891,0.81145920,-1576,3000.000,3000.000,3000.000,190000,0,0,1,0,1,balance,
1.181457,10686998,0.010997,4382,381,0.29923670,0.76473060,-1543,3000.818,3000.000,3000.000,190000,0,0,1,0,1,balance,
1.182177,10696998,0.010000,4387,386,0.30316369,0.70892587,-1513,3000.000,3000.000,3000.000,190000,0,0,1,0,1,balance,
1.212840,10706998,0.010000,4391,390,0.30630528,0.64971088,-1483,3000.000,3000.000,3000.000,190000,0,0,1,0,1,balance,
1.212983,10716998,0.010000,4394,393,0.30866148,0.58759717,-1453,3000.000,3000.000,3000.000,190000,0,0,1,0,1,balance,
1.213673,10726998,0.010000,4397,396,0.31101767,0.53480051,-1423,3000.000,3000.000,3000.000,190000,0,0,1,0,1,balance,
1.243499,10736998,0.010000,4400,399,0.31337387,0.48992335,-1393,3000.000,3000.000,3000.000,190000,0,0,1,0,1,balance,
